author	aid	normdate	birth	death	raw	hasbirth	hasdeath	hasdates	estimate	place-birth	place-death	country-birth	continent-birth	first-name	preposition-name	second-name	gender	viafid	vf_bi	vf_de	vf_bi_esti	vf_de_esti	birth_diff	death_diff	vf_cand_n	auname_viaf	redo	match_type	vf_validation
González del Valle, José Zacarías	403n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	José Zacarías		González del Valle	M	87296153	1820	1851	False	False	20	51	1	Jose Zacarias Gonzalez del Valle 1820 1851		exact	high
González, Manuel Dionisio	372n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Manuel Dionisio		González	M												medium
Goy de Silva, J.	545n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	J.		Goy de Silva	M												medium
Goygoechea Menéndez, Martín	367n	19	XIX	XIX	Paraguay. Siglo XIX Poeta hallado en Internet.	0	0	0	0	Paraguay		Paraguay	América	Martín		Goygoechea Menéndez	M												medium
Grilo, Antonio F.	017n	19	1845	1884	Córdoba. 1845 - Madrid. 1906 Poeta que recitaba sus propias poesías con un arte que sólo podía igualársele, Zorrilla, según las crónicas de la época. Tuvo el privilegio que uno de sus libros de versos, (Ideales, París. 1884) fuera editado por la propia Isabel II y el mismo Alfonso XII, conocía de memoria algunas de sus mejores obras. Fue periodista de profesión. Murió sin tomar posesión de uno de los sillones de la Real Academia, que le fue concedido meses antes de su muerte.	1	1	1	0	Córdoba	Madrid	España	Europa	Antonio F.		Grilo	M	212513518	1845	1906	False	False	0	22	3	Antonio F. Grilo, 1845 1906	1	exact	high
Gronlier, Enrique	339n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Enrique		Gronlier	M												medium
Gualberto Padilla, José	040n	19	XIX	XIX	Puerto Rico. Siglo XIX Poeta hallado en Internet.	0	0	0	0	Puerto Rico		Puerto Rico	América	José		Gualberto Padilla	M	34301061	1829	1896	False	False	29	96	4	Jose Gualberto Padilla, 1829 1896	1	exact	high
Gutiérrez Alea, Lino	548n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Lino		Gutiérrez Alea	M												medium
Gutiérrez Gamero, Emilio	026n	19	XIX	XIX	España. Siglo XIX Poeta. Fue Gobernador de varias provincias.	0	0	0	0	España		España	Europa	Emilio		Gutiérrez Gamero	M	58758102	1844	1936	False	False	44	136	10	Emilio Gutierrez Gamero 1844 1936	1	exact	high
Gutiérrez Nájera, Manuel	332n	19	1850	1895	México. 1850 - 1895 Poeta y escritor.	1	1	1	0	México		México	América	Manuel		Gutiérrez Nájera	M	27095815	1859	1895	False	False	9	0	1	Manuel Gutierrez Najera, 1859 1895		exact	high
Gutiérrez Quirós, Juan B.	402n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Juan B.		Gutiérrez Quirós	M												medium
Gutiérrez, Miguel Jerónimo	241n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Miguel Jerónimo		Gutiérrez	M												medium
Gómez de Avellaneda, Gertrudis	537n	19	1814	1836	Puerto Príncipe. (Cuba) 1814 - Madrid. 1873 Escritora cubana. Hija de un marino español, se traslada a vivir a España el año 1836 y se la considera desde esa fecha vinculada a Madrid. Contrajo matrimonio en dos ocasiones.	1	1	1	0	Puerto Príncipe		Haití	América	Gertrudis		Gómez de Avellaneda	F	76328537	1814	1873	False	False	0	37	1	Gertrudis Gomez Avellaneda, 1814 1873		exact	high
Hartzenbusch, Juan Eugenio	507n	19	1806	1880	Madrid. 1806 - Madrid. 1880 Escritor español. Trabajó de ebanista, tipógrafo, y taquígrafo de las Cortes. Su éxito teatral Los Amantes de Teruel le permitió dedicarse por entero a la literatura. Director de la Escuela Normal, de la Biblioteca Nacional y Académico de la Lengua.	1	1	1	0	Madrid	Madrid	España	Europa	Juan Eugenio		Hartzenbusch	M	71432575	1806	1880	False	False	0	0	4	Juan Eugenio Hartzenbusch, 1806 1880		exact	high
Herizo Álvarez, Francisco	347n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Francisco		Herizo Álvarez	M												medium
Hernández, Pablo	500n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Pablo		Hernández	M	100918730	1952		False	False	152		10	Pablo Hernandez 1952 		exact	medium
Iturrondo, Francisco «Delio»	369n	19	1800	1868	Cádiz. 1800 - 1868 Poeta. Fue arrojado al mar.	1	1	1	0	Cádiz		España	Europa	Francisco «Delio»		Iturrondo	M												medium
Jackson Veyan, José	632n	19	XIX	XIX	España. Siglo XIX Poeta y uno de los autores dramáticos contemporáneo más fecundo. Pertenecía al Cuerpo de Telégrafos.	0	0	0	0	España		España	Europa	José		Jackson Veyan	M	60425649	1852	1935	False	False	52	135	4	Jose Jackson Veyan, 1852 1935		exact	high
Jaureguízar, José María de	205n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	José María	de	Jaureguízar	M												medium
Jauret, Jesús M.	203n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Jesús M.		Jauret	M												medium
Jiménez, Giraldo	485n	19	1892	0	Santiago de Cuba. 1892 Poeta. Doctor en Medicina.	1	1	1	0	Santiago de Cuba		Cuba	América	Giraldo		Jiménez	M												medium
Jove, Plácido	546n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Plácido		Jove	M	88009746	1823	1909	False	False	23	109	2	Placido Jove y Hevia		contained	high
Justiniano, Juan	206n	19	XIX	XIX	España. Siglo XIX	0	0	0	0	España		España	Europa	Juan		Justiniano	M	18310167	fl. 1528	fl. 1528	False	False	272	272	5	Juan Justiniano, fl. 1528		exact	medium
Kruger, Rosa	438n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Rosa		Kruger	F	632145856862122920270	1847	1881	False	False	47	81	1	Rosa Kruger, 1847 1881		exact	high
Labaila, Jacinto	178n	19	XIX	XIX	Valencia. Siglo XIX Poeta. Publicó un libro de poemas con el título de Poesías serias y jocosas prologado por Félix Pizcueta.	0	0	0	0	Valencia		España	Europa	Jacinto		Labaila	M	88014061	1833	1895	False	False	33	95	6	Jacinto Labaila, 1833 1895		exact	high
Lahouet, Félix R.	270n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Félix R.		Lahouet	M												medium
Lamar Jiménez	666n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Lamar Jiménez			M												medium
Langle, Plácido	140n	19	XIX	XIX	Almería. Siglo XIX Estudió Derecho en Granada. Dirigió al Partido Republicano en Almería. Ganador de diversos Juegos Florales. Poeta.	0	0	0	0	Almería		España	Europa	Plácido		Langle	M	87084762	1858	1934	False	False	58	134	2	Placido Langle 1858 1934		exact	high
Lara, Pedro de	676n	19	XIX	XIX	Córdoba. Siglo XIX Poeta muy valioso que se suicido.	0	0	0	0	Córdoba		España	Europa	Pedro	de	Lara	M												medium
Lasso de la Vega Fiscowich, Ángel	616n	19	XIX	XIX	Madrid. Siglo XIX Poeta premiado en varias Justas Poéticas.	0	0	0	0	Madrid		España	Europa	Ángel		Lasso de la Vega Fiscowich	M												medium
Lasso de la Vega, Francisco de Padua	593n	19	XIX	XIX	Málaga. Siglo XIX Periodista, historiador y poeta.	0	0	0	0	Málaga		España	Europa	Francisco de Padua		Lasso de la Vega	M												medium
Laverde Ruiz, Gumersindo	276n	19	1835	1890	Oviedo. 1835 - 1890 Filosofía y letras. Poeta hallado en Internet.	1	1	1	0	Oviedo		España	Europa	Gumersindo		Laverde Ruiz	M	14899151	1835	1890	False	False	0	0	3	Gumersindo Laverde Ruiz, 1835 1890		exact	high
Lebrón, Miguel	360n	19	XIX	XIX	Málaga. Siglo XIX Empleado mercantil. Residió en Utrera. Poeta festivo.	0	0	0	0	Málaga		España	Europa	Miguel		Lebrón	M												medium
León Valdés, José León	377n	19	1841	1861	Cuba. 1841 - 1861	1	1	1	0	Cuba		Cuba	América	José León		León Valdés	M												medium
Llano y Pessi, Manuel de	087n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Manuel	de	Llano y Pessi	M												medium
Lleras, Juan Manuel	141n	19	XIX	XIX	Pasto (Colombia). Siglo XIX	0	0	0	0	Pasto (Colombia)		Colombia	América	Juan Manuel		Lleras	M	21344817								Juan Manuel Lleras			high
Lozano Casado, Manuel	331n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Manuel		Lozano Casado	M												medium
Luaces, Joaquín Lorenzo	391n	19	1826	1867	La Habana (Cuba). 1826 - 1867 Poeta cubano. Tuvo colaboraciones en las revistas del tabaco La Piragua y La Aurora.	1	1	1	0	La Habana (Cuba)		Cuba	América	Joaquín Lorenzo		Luaces	M	53993474	1826	1867	False	False	0	0	6	Joaquin Lorenzo Luaces, 1826 1867		exact	high
Luque Gutiérrez, Vicente	582n	19	XIX	XIX	Málaga. Siglo XIX Trabajador de los Ferrocarriles Andaluces.	0	0	0	0	Málaga		España	Europa	Vicente		Luque Gutiérrez	M	310536045	1864	1928	False	False	64	128	1	Vicente Luque Gutierrez 1864 1928		exact	high
López Báez, José	044n	19	XIX	XIX	España. Siglo XIX Poeta. Residía en Baeza.	0	0	0	0	España		España	Europa	José		López Báez	M												medium
López Domínguez, Emilio	460n	19	XIX	XIX	Córdoba. Siglo XIX Poeta.	0	0	0	0	Córdoba		España	Europa	Emilio		López Domínguez	M												medium
López García, Bernardo	237n	19	1838	1870	Jaén. 1838 - Madrid. 1870 Célebre por sus décimas al «Dos de Mayo» . Estudió en el Colegio de Santiago de Granada y en la Universidad de Madrid.	1	1	1	0	Jaén	Madrid	España	Europa	Bernardo		López García	M	70966116	1840	1870	False	False	2	0	5	Bernardo Lopez Garcia, 1840 1870		exact	high
López Guijarro, Salvador	651n	19	XIX	XIX	Málaga. Siglo XIX - Madrid. 1906 Diplomático y poeta. Residió en América.	0	0	0	0	Málaga		España	Europa	Salvador		López Guijarro	M	87118848	1834	1904	False	False	34	104	8	Salvador Lopez Guijarro 1834 1904		exact	high
López Lacarra, Enrique	049n	19	XIX	XIX	Utrera (Sevilla). Siglo XIX Laureado en certámenes de Sevilla y Málaga.	0	0	0	0	Utrera (Sevilla)		España	Europa	Enrique		López Lacarra	M												medium
López de Ayala, Adelardo	193n	19	1828	1879	Guadalcanal (Sevilla). 1828 - Madrid. 1879 Estudia Derecho en la capital hispalense, trasladándose a continuación a Madrid. Llegó a ser diputado y ministro de Ultramar en cuatro ocasiones.	1	1	1	0	Guadalcanal (Sevilla)	Madrid	España	Europa	Adelardo		López de Ayala	M	267848	1828	1879	False	False	0	0	9	Adelardo Lopez Ayala, 1828 1879		exact	high
López de Briñas, Felipe	291n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Felipe		López de Briñas	M												medium
Madan, Augusto E.	344n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Augusto E.		Madan	M	77975528	1853	1915	False	False	53	115	3	Augusto E. Madan y Garcia		contained	high
Mallara, Juan de	273n	19	XIX	XIX	España. Siglo XIX Poeta. Residía en Madrid.	0	0	0	0	España		España	Europa	Juan	de	Mallara	M	34621373	1524	1571	False	False	276	229	2	Juan Mallara, 1524 1571		exact	medium
Marina, Ángel	450n	19	XIX	XIX	Extremadura. Siglo XIX	0	0	0	0	Extremadura		España	Europa	Ángel		Marina	M	63243613	1956		False	False	156		7	Angel Marinas, 1956 		wordpart	low
Marqués de Cabriñana	649n	19	XIX	XIX	Córdoba. Siglo XIX Poeta.	0	0	0	0	Córdoba		España	Europa	Marqués de Cabriñana			M												medium
Marqués de Casa Cagigal	673n	19	1817	0	España. Hacia 1817 Poeta hallado en Internet.	1	1	1	0	España		España	Europa	Marqués de Casa Cagigal			M												medium
Marqués de Dos Hermanas	078n	19	XIX	XIX	Sevilla. Siglo XIX Escritor. Poeta. Traductor de la obra de William Shakespeare. Desempeñó altos cargos de la vida pública y fue mecenas de la juventud literaria de su época.	0	0	0	0	Sevilla		España	Europa	Marqués de Dos Hermanas			M												medium
Marqués de Quintanar	231n	19	1889	0	España. 1889	1	1	1	0	España		España	Europa	Marqués de Quintanar			M												medium
Martí Folguera, José	018n	19	XIX	XIX	España. Siglo XIX Poeta. Residía en Reus (Tarragona).	0	0	0	0	España		España	Europa	José		Martí Folguera	M												medium
Martí, José	045n	19	1853	1895	La Habana (Cuba). 1853 - Dos Ríos. 1895 A pesar de su corta vida (murió a los 42 años) conoció el presidio político y el destierro. Murió combatiendo en el frente de batalla. Fue periodista, político, patriota, poeta y escritor, y sobre todo apóstol de su pueblo.	1	1	1	0	La Habana (Cuba)	Dos Ríos	Cuba	América	José		Martí	M	2479761	1873	1967	False	False	20	72	10	Jose Martinez Ruiz, 1873 1967	1	wordpart	low
Martínez Durán, Baltasar	576n	19	XIX	XIX	Granada. Siglo XIX Poeta.	0	0	0	0	Granada		España	Europa	Baltasar		Martínez Durán	M	87044401	1847	1883	False	False	47	83	1	Baltasar Martinez Duran 1847 1883		exact	high
Martínez Monroy, José	081n	19	1837	1861	España. 1837 - 1861	1	1	1	0	España		España	Europa	José		Martínez Monroy	M	86439	1837	1861	False	False	0	0	2	Jose Martinez Monroy, 1837 1861	1	exact	high
Martínez Villergas, Juan	161n	19	1817	1894	España. 1817 - 1894 Hallado en Internet. Poeta.	1	1	1	0	España		España	Europa	Juan		Martínez Villergas	M	13985017	1817	1894	False	False	0	0	9	Juan Martinez Villergas, 1817 1894		exact	high
Martínez de Argote y Salgado, Ignacio M.	131n	19	1825	1891	Córdoba. 1825 - 1891 Marqués de Cabriñana del Monte. Poeta.	1	1	1	0	Córdoba		España	Europa	Ignacio M.		Martínez de Argote y Salgado	M												medium
Martínez, Florentino	421n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Florentino		Martínez	M	51293589	1925		False	False	125		4	Florentino Martinez Fernandez		contained	low
Martínez, Saturnino	417n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Saturnino		Martínez	M												medium
Marín de Solar, Mercedes	533n	19	1804	0	Santiago de Chile. 1804 Poeta.	1	1	1	0	Santiago de Chile		Chile	América	Mercedes		Marín de Solar	F	22190196	1804	1866	False	False	0	1966	2	Mercedes Marin Solar 1804 1866		exact	high
Mas y Prat, Benito	320n	19	1846	1892	Ecija (Sevilla). 1846 - 1892 Poeta, novelista y autor dramático.	1	1	1	0	Ecija (Sevilla)		España	Europa	Benito		Mas y Prat	M	87478656	1846	1892	False	False	0	0	5	Benito Mas y Prat, 1846 1892		exact	high
Matta, Guillermo	510n	19	1829	1857	Copiapó (Chile). 1829 - Santiago de Chile. 1899 Poeta romántico chileno. Exiliado a España en 1857. Al regresar a Chile ocupó puestos políticos.	1	1	1	0	Copiapó (Chile)	Santiago de Chile	Chile	América	Guillermo		Matta	M	9767860	1829	1899	False	False	0	42	9	Guillermo Matta, 1829 1899		exact	high
Maturana de Gutiérrez, Vicenta	464n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Vicenta		Maturana de Gutiérrez	F												medium
Maturana, José de	154n	19	XIX	XIX	Argentina. Siglo XIX Poeta.	0	0	0	0	Argentina		Argentina	América	José	de	Maturana	M	106987631	1884	1917	False	False	84	117	5	Jose Maturana 1884 1917		exact	high
Mayoral Oliver, Fernando	446n	19	XIX	XIX	Málaga. Siglo XIX Poeta y abogado.	0	0	0	0	Málaga		España	Europa	Fernando		Mayoral Oliver	M												medium
Medina, Emilio	252n	19	XIX	XIX	España. Siglo XIX	0	0	0	0	España		España	Europa	Emilio		Medina	M	87258839	1934		False	False	134		9	Emilio Medina Espi		contained	low
Medina, Pablo	683n	19	XIX	XIX	España. Siglo XIX Sacerdote. Pertenecía al cuerpo castrense.	0	0	0	0	España		España	Europa	Pablo		Medina	M	37058073	1948		False	False	148		10	Pablo Medina, 1948 		exact	medium
Mejía, Epifanio	217n	19	1839	1870	Yarumal (Colombia). 1839 - Medellín (Colombia). 1913 Poeta. Perdió la razón en 1870.	1	1	1	0	Yarumal (Colombia)	Medellín (Colombia)	Colombia	América	Epifanio		Mejía	M	70558709	1838	1913	False	False	1	43	5	Epifanio Mejia, 1838 1913		exact	high
Mendive, Rafael María de	310n	19	1821	1886	La Habana (Cuba). 1821 - 1886 Poeta y político. Expulsado por conspirar contra España. Volvió a su país tras el exilio. Fundador de la revista El Artista en 1948.	1	1	1	0	La Habana (Cuba)		Cuba	América	Rafael María	de	Mendive	M	58453005	1821	1886	False	False	0	0	6	Rafael Maria Mendive 1821 1886		exact	high
Milanés, José Jacinto	275n	19	1814	1863	Matanzas (Cuba). 1814 - 1863 Poeta y autor teatral.	1	1	1	0	Matanzas (Cuba)		Cuba	América	José Jacinto		Milanés	M	58019848	1814	1863	False	False	0	0	5	Jose Jacinto Milanes, 1814 1863		exact	high
Miquel, P. I.	119n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	P. I.		Miquel	M												medium
Mirabal, Lutgarda	197n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Lutgarda		Mirabal	F												medium
Molina Vigil, Manuel	086n	19	1853	1883	Honduras. 1853 - 1883 Poeta hallado en Internet.	1	1	1	0	Honduras		Honduras	América	Manuel		Molina Vigil	M												medium
Molina, Luisa	588n	19	1821	1887	Matanzas (Cuba). 1821 - Sabanilla del Encomendador (Cuba). 1887 Poeta.	1	1	1	0	Matanzas (Cuba)	Sabanilla del Encomendador (Cuba)	Cuba	América	Luisa		Molina	F	172220006	1821	1887	False	False	0	0	2	Luisa Molina, 1821 1887		exact	high
Monte, Domingo del	425n	19	1804	1853	Maracaibo (Cuba). 1804 - Madrid. 1853 Estudió Leyes en la Universidad de La Habana.	1	1	1	0	Maracaibo (Cuba)	Madrid	Cuba	América	Domingo	del	Monte	M	2713265	1804	1853	False	False	0	0	9	Domingo Del Monte, 1804 1853		exact	high
Monte, Félix María del	455n	19	1819	1890	Santo Domingo (R. D.). 1819 - 1890 Poeta hallado en Internet.	1	1	1	0	Santo Domingo		República Dominicana	América	Félix María	del	Monte	M												medium
Montes Peña, M.	175n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	M.		Montes Peña	M												medium
Monti, Fernando de	298n	19	XIX	XIX	Córdoba. Siglo XIX Poeta con residencia en Córdoba.	0	0	0	0	Córdoba		España	Europa	Fernando	de	Monti	M												medium
Mora, Emilio	032n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Emilio		Mora	M	87389928	1958		False	False	158		10	Emilio Morales 1958 	1	wordpart	low
Morales, Sebastián Alfredo de	465n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Sebastián Alfredo	de	Morales	M	2295991	1823	1900	False	False	23	100	4	Sebastian Alfredo Morales, 1823 1900		exact	high
Mujía, María José	096n	19	1820	1888	Chuquisaca (Bolivia). 1820 - 1888 Poeta hallada en Internet.	1	1	1	0	Chuquisaca (Bolivia)		Bolivia	América	María José		Mujía	M												medium
Muñoz San Román, José	296n	19	XIX	XIX	Camas (Sevilla). Siglo XIX Poeta y novelista.	0	0	0	0	Camas (Sevilla)		España	Europa	José		Muñoz San Román	M	56459661	1876	1954	False	False	76	154	3	Jose Munoz San Roman, 1876 1954		exact	high
Méndez, Luis Augusto	433n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Luis Augusto		Méndez	M												medium
Méndez, Mario	204n	19	XIX	XIX	Sevilla. Siglo XIX Catedrático de Literatura y Delgado Regio de Primera Enseñanza en Madrid.	0	0	0	0	Sevilla		España	Europa	Mario		Méndez	M	56691328	1857	1931	False	False	57	131	7	Mario Mendez Bejarano		contained	high
Navas Ramírez, José de	552n	19	XIX	XIX	Málaga. Siglo XIX Poeta y autor dramático. Dirigía La Unión Mercantil.	0	0	0	0	Málaga		España	Europa	José	de	Navas Ramírez	M												medium
Nodarse, Belisario	585n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Belisario		Nodarse	M												medium
Nápoles Fajardo, Juan Cristóbal	505n	19	1829	1862	Las Tunas (Cuba). 1829 - 1862 Llamado el «El Cucalambé» Sus versos circulaban clandestinamente entre los campesinos y juglares de Cuba. Poeta independentista.	1	1	1	0	Las Tunas (Cuba)		Cuba	América	Juan Cristóbal		Nápoles Fajardo	M	2479598	1829	1861	False	True	0	1	4	Juan Cristobal Napoles Fajardo, 1829 1861?		exact	high
Ortega Morejón, José María de	680n	19	XIX	XIX	España. Siglo XIX - Madrid. Siglo XX Carrera Judicial. Fue Presidente de la Audiencia de Madrid. Poeta y autor dramático.	0	0	0	0	España		España	Europa	José María	de	Ortega Morejón	M	16800345	1860	1948	False	False	60	148	5	Jose Maria Ortega Morejon 1860 1948		exact	high
Osio, José de Jesús del	013n	19	1812	1862	La Habana (Cuba). 1812 - 1862 Poeta.	1	1	1	0	La Habana (Cuba)		Cuba	América	José de Jesús	del	Osio	M												medium
Otero y Castroverde, Rafael	595n	19	1858	1892	Matanzas (Cuba). 1858 - 1892 Poeta.	1	1	1	0	Matanzas (Cuba)		Cuba	América	Rafael		Otero y Castroverde	M												medium
Palacio, Eduardo S. del	594n	19	XIX	XIX	Málaga. Siglo XIX - Madrid Poeta y periodista.	0	0	0	0	Málaga		España	Europa	Eduardo S.	del	Palacio	M												medium
Pardo y Aliaga, Felipe	393n	19	1806	1868	Lima (Perú). 1806 - 1868 Escritor peruano, viajó a España y tuvo amistad con Lista, Espronceda y Ventura de la Vega. Ministro de Relaciones Exteriores de su país.	1	1	1	0	Lima (Perú)		Perú	América	Felipe		Pardo y Aliaga	M	49352722	1806	1868	False	False	0	0	5	Felipe Pardo y Aliaga, 1806 1868		exact	high
